,Total
8/3/14 18:59,41096.83
8/3/14 19:59,39739.28
8/3/14 20:59,29581.15
8/3/14 21:59,23000.84
8/3/14 22:59,20016
8/3/14 23:59,18509.78
8/4/14 00:59,17535.01
8/4/14 01:59,17434.23
8/4/14 02:59,17480.37
8/4/14 03:59,18168.29
8/4/14 04:59,19396.6
8/4/14 05:59,20921.11
8/4/14 06:59,22861.13
8/4/14 07:59,25066.79
8/4/14 08:59,27856.2
8/4/14 09:59,32323.62
8/4/14 10:59,37551.71
8/4/14 11:59,40068.63
8/4/14 12:59,37858.74
8/4/14 13:59,31110.72
8/4/14 14:59,27640.37
8/4/14 15:59,27015.38
8/4/14 16:59,30481.41
8/4/14 17:59,36982.72
8/4/14 18:59,41295.29
8/4/14 19:59,40063.93
8/4/14 20:59,28482.69
8/4/14 21:59,22144.61
8/4/14 22:59,20050.51
8/4/14 23:59,18102.78
8/5/14 00:59,17181.75
8/5/14 01:59,17098.84
8/5/14 02:59,17732.88
8/5/14 03:59,18445.17
8/5/14 04:59,18839.37
8/5/14 05:59,20827.41
8/5/14 06:59,23082.99
8/5/14 07:59,25718.28
8/5/14 08:59,29098.18
8/5/14 09:59,33830.44
8/5/14 10:59,38719.26
8/5/14 11:59,40388.1
8/5/14 12:59,36456.25
8/5/14 13:59,31292.91
8/5/14 14:59,28191.96
8/5/14 15:59,28150.49
8/5/14 16:59,31519.35
8/5/14 17:59,36649.34
8/5/14 18:59,40595.22
8/5/14 19:59,40640.95
8/5/14 20:59,30104.62
8/5/14 21:59,23139.36
8/5/14 22:59,20370.47
8/5/14 23:59,18836.02
8/6/14 00:59,17404.03
8/6/14 01:59,17716.24
8/6/14 02:59,18103.24
8/6/14 03:59,19105.49
8/6/14 04:59,19996.58
8/6/14 05:59,21486.74
8/6/14 06:59,23840.53
8/6/14 07:59,26502.08
8/6/14 08:59,30103.05
8/6/14 09:59,35208.85
8/6/14 10:59,39472.58
8/6/14 11:59,40549.4
8/6/14 12:59,36076.36
8/6/14 13:59,31564.29
8/6/14 14:59,30435.59
8/6/14 15:59,30785.71
8/6/14 16:59,32470.67
8/6/14 17:59,37608.56
8/6/14 18:59,42169.91
8/6/14 19:59,42264.79
8/6/14 20:59,33288.76
8/6/14 21:59,26157.28
8/6/14 22:59,23883.82
8/6/14 23:59,21943.46
8/7/14 00:59,20948.28
8/7/14 01:59,20703.23
8/7/14 02:59,20694.53
8/7/14 03:59,21958.38
8/7/14 04:59,22822.79
8/7/14 05:59,24511.62
8/7/14 06:59,27015.8
8/7/14 07:59,30348.59
8/7/14 08:59,33255.41
8/7/14 09:59,37029.01
8/7/14 10:59,40853.38
8/7/14 11:59,42156.46
8/7/14 12:59,37933.4
8/7/14 13:59,33279.86
8/7/14 14:59,30308.98
8/7/14 15:59,29982.77
8/7/14 16:59,32233.74
8/7/14 17:59,37202.37
8/7/14 18:59,41014.42
8/7/14 19:59,40873.46
8/7/14 20:59,31124.75
8/7/14 21:59,24804.9
8/7/14 22:59,22967.72
8/7/14 23:59,21074.79
8/8/14 00:59,19676.35
8/8/14 01:59,19725.26
8/8/14 02:59,20285.74
8/8/14 03:59,20636.2
8/8/14 04:59,22111.28
8/8/14 05:59,24153.62
8/8/14 06:59,25401.57
8/8/14 07:59,27834.45
8/8/14 08:59,31499.68
8/8/14 09:59,37173.27
8/8/14 10:59,42857.59
8/8/14 11:59,44074.51
8/8/14 12:59,38214.5
8/8/14 13:59,30949.33
8/8/14 14:59,27611.3
8/8/14 15:59,26644.1
8/8/14 16:59,28607.88
8/8/14 17:59,32608.27
8/8/14 18:59,36839.13
8/8/14 19:59,36964.24
8/8/14 20:59,29212.2
8/8/14 21:59,24161.31
8/8/14 22:59,22398.32
8/8/14 23:59,20588.23
8/9/14 00:59,19636.45
8/9/14 01:59,20383.91
8/9/14 02:59,20608.07
8/9/14 03:59,20987.78
8/9/14 04:59,21883.51
8/9/14 05:59,23726.94
8/9/14 06:59,26554.62
8/9/14 07:59,28739.88
8/9/14 08:59,31989.1
8/9/14 09:59,35434.13
8/9/14 10:59,37208.69
8/9/14 11:59,37990.22
8/9/14 12:59,34829.25
8/9/14 13:59,31504.16
8/9/14 14:59,28335.88
8/9/14 15:59,26828.69
8/9/14 16:59,29052.82
8/9/14 17:59,32805.45
8/9/14 18:59,37157.52
8/9/14 19:59,38115.29
8/9/14 20:59,30463.14
8/9/14 21:59,23862.79
8/9/14 22:59,22566.81
8/9/14 23:59,20402.33
8/10/14 00:59,18813.27
8/10/14 01:59,13515.11
8/10/14 02:59,18785.34
8/10/14 03:59,19310.88
8/10/14 04:59,19835.43
8/10/14 05:59,21656.82
8/10/14 06:59,19679.86
8/10/14 07:59,21092.81
8/10/14 08:59,24729.71
8/10/14 09:59,22039.79
8/10/14 10:59,32870.99
8/10/14 11:59,39293.15
8/10/14 12:59,38628.76
8/10/14 13:59,32128.44
8/10/14 14:59,28428.11
8/10/14 15:59,27938.45
8/10/14 16:59,30459.28
8/10/14 17:59,36122.52
8/10/14 18:59,42199.98
8/10/14 19:59,44136.89
8/10/14 20:59,37400.81
8/10/14 21:59,30219.77
8/10/14 22:59,26249.55
8/10/14 23:59,22643.95
8/11/14 00:59,19956.47
8/11/14 01:59,18391.55
8/11/14 02:59,17590.32
8/11/14 03:59,17286.5
8/11/14 04:59,17576.25
8/11/14 05:59,18929.98
8/11/14 06:59,21620.15
8/11/14 07:59,26453.61
8/11/14 08:59,31104.58
8/11/14 09:59,35131.73
8/11/14 10:59,39470.59
8/11/14 11:59,40730.68
8/11/14 12:59,37385.24
8/11/14 13:59,31436.61
8/11/14 14:59,28036.66
8/11/14 15:59,27700.68
8/11/14 16:59,30204.89
8/11/14 17:59,35509.18
8/11/14 18:59,40555.53
8/11/14 19:59,42708.44
8/11/14 20:59,35673.97
8/11/14 21:59,29146.79
8/11/14 22:59,24922.08
8/11/14 23:59,21223.76
8/12/14 00:59,19019.19
8/12/14 01:59,16972.97
8/12/14 02:59,16480.93
8/12/14 03:59,16121.21
8/12/14 04:59,13973.4
8/12/14 05:59,18292.13
8/12/14 06:59,20694.24
8/12/14 07:59,23195.12
8/12/14 08:59,27701.16
8/12/14 09:59,33519.98
8/12/14 10:59,37619.26
8/12/14 11:59,39583.3
8/12/14 12:59,36107.05
8/12/14 13:59,31074.81
8/12/14 14:59,29116.66
8/12/14 15:59,28660.57
8/12/14 16:59,31431.44
8/12/14 17:59,35687.37
8/12/14 18:59,39842.48
8/12/14 19:59,41799.17
8/12/14 20:59,35056.69
8/12/14 21:59,29266.23
8/12/14 22:59,26845.66
8/12/14 23:59,24702.67
8/13/14 00:59,21074.9
8/13/14 01:59,19341.9
8/13/14 02:59,18185.86
8/13/14 03:59,17682.22
8/13/14 04:59,17455.57
8/13/14 05:59,18575.95
8/13/14 06:59,21232.04
8/13/14 07:59,25660.6
8/13/14 08:59,30435.61
8/13/14 09:59,34738.09
8/13/14 10:59,38987.85
8/13/14 11:59,40714.73
8/13/14 12:59,37432.84
8/13/14 13:59,32534.48
8/13/14 14:59,30723.91
8/13/14 15:59,30161.18
8/13/14 16:59,31555.32
8/13/14 17:59,35911.24
8/13/14 18:59,40007.69
8/13/14 19:59,42170.61
8/13/14 20:59,36262.37
8/13/14 21:59,30474.47
8/13/14 22:59,27602.38
8/13/14 23:59,25170.01
8/14/14 00:59,21618.2
8/14/14 01:59,19824.3
8/14/14 02:59,18559.53
8/14/14 03:59,17736.27
8/14/14 04:59,17424.98
8/14/14 05:59,18525.41
8/14/14 06:59,20953.18
8/14/14 07:59,25275.43
8/14/14 08:59,30435.75
8/14/14 09:59,34686.1
8/14/14 10:59,37136.09
8/14/14 11:59,38404.97
8/14/14 12:59,35726.81
8/14/14 13:59,30846.72
8/14/14 14:59,27982.21
8/14/14 15:59,28618.16
8/14/14 16:59,30863.42
8/14/14 17:59,33966.31
8/14/14 18:59,38973.18
8/14/14 19:59,41560.1
8/14/14 20:59,32148.97
8/14/14 21:59,26948.76
8/14/14 22:59,26818.01
8/14/14 23:59,24433.06
8/15/14 00:59,21451.22
8/15/14 01:59,19984.93
8/15/14 02:59,19375
8/15/14 03:59,18917.79
8/15/14 04:59,18726.96
8/15/14 05:59,19684.43
8/15/14 06:59,20613.57
8/15/14 07:59,23772.46
8/15/14 08:59,28283.65
8/15/14 09:59,33151.88
8/15/14 10:59,40302.35
8/15/14 11:59,41808.91
8/15/14 12:59,36378.99
8/15/14 13:59,30057.49
8/15/14 14:59,27665.01
8/15/14 15:59,28295.42
8/15/14 16:59,29790
8/15/14 17:59,31604.73
8/15/14 18:59,35384.96
8/15/14 19:59,37148.56
8/15/14 20:59,31745.69
8/15/14 21:59,26314.74
8/15/14 22:59,25117.25
8/15/14 23:59,23142.44
8/16/14 00:59,20189.5
8/16/14 01:59,18449.69
8/16/14 02:59,18586.13
8/16/14 03:59,16898.06
8/16/14 04:59,18144.02
8/16/14 05:59,19878.85
8/16/14 06:59,21708.24
8/16/14 07:59,24073.43
8/16/14 08:59,28259.93
8/16/14 09:59,33145.02
8/16/14 10:59,37421.22
8/16/14 11:59,39198.02
8/16/14 12:59,35332.24
8/16/14 13:59,30204.38
8/16/14 14:59,28053.73
8/16/14 15:59,28215.16
8/16/14 16:59,30908.91
8/16/14 17:59,34302.53
8/16/14 18:59,37847.92
8/16/14 19:59,39300.59
8/16/14 20:59,31895.4
8/16/14 21:59,26749.2
8/16/14 22:59,25187.69
8/16/14 23:59,23016.82
8/17/14 00:59,20328.35
8/17/14 01:59,19248.42
8/17/14 02:59,18061.37
8/17/14 03:59,17933.02
8/17/14 04:59,18087.54
8/17/14 05:59,18027.55
8/17/14 06:59,20253.93
8/17/14 07:59,25314.22
8/17/14 08:59,28537.33
8/17/14 09:59,33856.12
8/17/14 10:59,36785.18
8/17/14 11:59,38892.89
8/17/14 12:59,35555.28
8/17/14 13:59,30885.68
8/17/14 14:59,29516.19
8/17/14 15:59,29112.48
8/17/14 16:59,30200.84
8/17/14 17:59,34541.05
8/17/14 18:59,39212.98
8/17/14 19:59,41323.77
8/17/14 20:59,34389.83
8/17/14 21:59,28655.08
8/17/14 22:59,27594.56
8/17/14 23:59,25233.51
8/18/14 00:59,21110.64
8/18/14 01:59,18832.92
8/18/14 02:59,17376.63
8/18/14 03:59,17021.41
8/18/14 04:59,16567.53
8/18/14 05:59,17350.01
8/18/14 06:59,16607.54
8/18/14 07:59,23451.14
8/18/14 08:59,27422.17
8/18/14 09:59,26913.52
8/18/14 10:59,35070.94
8/18/14 11:59,37158.59
8/18/14 12:59,32872.11
8/18/14 13:59,27647.08
8/18/14 14:59,25095.44
8/18/14 15:59,27425.64
8/18/14 16:59,30963.07
8/18/14 17:59,35764.67
8/18/14 18:59,40720.24
8/18/14 19:59,40515.2
8/18/14 20:59,31045.47
8/18/14 21:59,25744
8/18/14 22:59,24633.72
8/18/14 23:59,23395.74
8/19/14 00:59,22417.83
8/19/14 01:59,21643.95
8/19/14 02:59,20816.21
8/19/14 03:59,19588.61
8/19/14 04:59,18802.15
8/19/14 05:59,19080.49
8/19/14 06:59,20749.14
8/19/14 07:59,22442.51
8/19/14 08:59,25661.3
8/19/14 09:59,30307.75
8/19/14 10:59,35083.22
8/19/14 11:59,35591.15
8/19/14 12:59,28038.18
8/19/14 13:59,27556.13
8/19/14 14:59,26105.02
8/19/14 15:59,27455.13
8/19/14 16:59,30481.21
8/19/14 17:59,36134.62
8/19/14 18:59,40738.08
8/19/14 19:59,41125.54
8/19/14 20:59,31542.51
8/19/14 21:59,26224.65
8/19/14 22:59,23647.57
8/19/14 23:59,21944.33
8/20/14 00:59,20550.29
8/20/14 01:59,21129.52
8/20/14 02:59,21727.64
8/20/14 03:59,22163.75
8/20/14 04:59,22401.33
8/20/14 05:59,21875.73
8/20/14 06:59,22639.03
8/20/14 07:59,25348.97
8/20/14 08:59,25841.92
8/20/14 09:59,30137.72
8/20/14 10:59,34577.9
8/20/14 11:59,36568.52
8/20/14 12:59,33508.36
8/20/14 13:59,27870.11
8/20/14 14:59,25143.06
8/20/14 15:59,27141.13
8/20/14 16:59,23802.66
8/20/14 17:59,33619.79
8/20/14 18:59,40165.66
8/20/14 19:59,41623.07
8/20/14 20:59,33605.04
8/20/14 21:59,27686.18
8/20/14 22:59,25146.99
8/20/14 23:59,22536.96
8/21/14 00:59,20838.44
8/21/14 01:59,19279.24
8/21/14 02:59,19282.66
8/21/14 03:59,20129.33
8/21/14 04:59,21575.67
8/21/14 05:59,21760.84
8/21/14 06:59,22108.1
8/21/14 07:59,24319.9
8/21/14 08:59,26271.17
8/21/14 09:59,28425.72
8/21/14 10:59,33625.52
8/21/14 11:59,35378.05
8/21/14 12:59,32001.24
8/21/14 13:59,26903.58
8/21/14 14:59,25081.13
8/21/14 15:59,25329.9
8/21/14 16:59,29149.73
8/21/14 17:59,35960.63
8/21/14 18:59,40751.29
8/21/14 19:59,37639.02
8/21/14 20:59,32558.19
8/21/14 21:59,29183.87
8/21/14 22:59,27032.91
8/21/14 23:59,24407.63
8/22/14 00:59,21332.22
8/22/14 01:59,19830.59
8/22/14 02:59,19467.51
8/22/14 03:59,19233.96
8/22/14 04:59,19876.38
8/22/14 05:59,21120.58
8/22/14 06:59,23891.2
8/22/14 07:59,27761.31
8/22/14 08:59,29806.91
8/22/14 09:59,32440.85
8/22/14 10:59,36813.49
8/22/14 11:59,35568.45
8/22/14 12:59,31177.81
8/22/14 13:59,23402.82
8/22/14 14:59,20345.63
8/22/14 15:59,21608.7
8/22/14 16:59,24977.56
8/22/14 17:59,29976.61
8/22/14 18:59,34767.5
8/22/14 19:59,37625.67
8/22/14 20:59,30839.28
8/22/14 21:59,26053.6
8/22/14 22:59,19613.57
8/22/14 23:59,22085.64
8/23/14 00:59,23580.45
8/23/14 01:59,22544.94
8/23/14 02:59,21344.8
8/23/14 03:59,20528.3
8/23/14 04:59,20159.59
8/23/14 05:59,20810.26
8/23/14 06:59,22572.84
8/23/14 07:59,25748.4
8/23/14 08:59,29879.21
8/23/14 09:59,33319.52
8/23/14 10:59,35967.94
8/23/14 11:59,35938.95
8/23/14 12:59,29600.87
8/23/14 13:59,22246.56
8/23/14 14:59,20634.24
8/23/14 15:59,22589.96
8/23/14 16:59,24692.24
8/23/14 17:59,28945.26
8/23/14 18:59,34027.88
8/23/14 19:59,35647.41
8/23/14 20:59,28170.85
8/23/14 21:59,23929.42
8/23/14 22:59,21871.8
8/23/14 23:59,17058.96
8/24/14 00:59,19329.82
8/24/14 01:59,20561.29
8/24/14 02:59,21636.48
8/24/14 03:59,21441.79
8/24/14 04:59,21738.49
8/24/14 05:59,21980.11
8/24/14 06:59,24165.41
8/24/14 07:59,28246.03
8/24/14 08:59,31703.59
8/24/14 09:59,36677.61
8/24/14 10:59,41592.3
8/24/14 11:59,43460.41
8/24/14 12:59,37986.45
8/24/14 13:59,30059.87
8/24/14 14:59,26053.59
8/24/14 15:59,24564.05
8/24/14 16:59,24630.83
8/24/14 17:59,30163.87
8/24/14 18:59,35634.89
8/24/14 19:59,37545.29
8/24/14 20:59,27802.22
8/24/14 21:59,22118.13
8/24/14 22:59,21668.31
8/24/14 23:59,14680.93
8/25/14 00:59,19560.83
8/25/14 01:59,19489.59
8/25/14 02:59,20172.28
8/25/14 03:59,20799.02
8/25/14 04:59,22347.54
8/25/14 05:59,22780.47
8/25/14 06:59,25007.36
8/25/14 07:59,28674.02
8/25/14 08:59,31445.57
8/25/14 09:59,35583.91
8/25/14 10:59,39554.79
8/25/14 11:59,41862.68
8/25/14 12:59,38358.79
8/25/14 13:59,32054.03
8/25/14 14:59,28836.75
8/25/14 15:59,27729.41
8/25/14 16:59,28611.05
8/25/14 17:59,32108.49
8/25/14 18:59,38467.48
8/25/14 19:59,38122.15
8/25/14 20:59,27046.21
8/25/14 21:59,22887.24
8/25/14 22:59,21245.39
8/25/14 23:59,19957.14
8/26/14 00:59,14902.69
8/26/14 01:59,17623.77
8/26/14 02:59,20391.75
8/26/14 03:59,20921.64
8/26/14 04:59,21284.39
8/26/14 05:59,22180.66
8/26/14 06:59,25389
8/26/14 07:59,29235.58
8/26/14 08:59,31229.25
8/26/14 09:59,35292
8/26/14 10:59,39220.08
8/26/14 11:59,40581.51
8/26/14 12:59,36391.16
8/26/14 13:59,31945.9
8/26/14 14:59,30142.01
8/26/14 15:59,29950.48
8/26/14 16:59,31666.58
8/26/14 17:59,34703.38
8/26/14 18:59,38753.54
8/26/14 19:59,39658.84
8/26/14 20:59,29448.37
8/26/14 21:59,21160.8
8/26/14 22:59,19524.19
8/26/14 23:59,19119.8
8/27/14 00:59,17620.91
8/27/14 01:59,17022.65
8/27/14 02:59,18964.06
8/27/14 03:59,13607.15
8/27/14 04:59,20431.92
8/27/14 05:59,21300.22
8/27/14 06:59,24302.73
8/27/14 07:59,29601.89
8/27/14 08:59,33619.89
8/27/14 09:59,36826.14
8/27/14 10:59,40271.8
8/27/14 11:59,40961.08
8/27/14 12:59,36451.62
8/27/14 13:59,31065.75
8/27/14 14:59,29935.27
8/27/14 15:59,30862.33
8/27/14 16:59,34143.84
8/27/14 17:59,37442.39
8/27/14 18:59,41211.76
8/27/14 19:59,41682.19
8/27/14 20:59,30391.1
8/27/14 21:59,24650.88
8/27/14 22:59,23320.05
8/27/14 23:59,18544.31
8/28/14 00:59,19476.09
8/28/14 01:59,19022.32
8/28/14 02:59,18809.41
8/28/14 03:59,19505.84
8/28/14 04:59,15953.19
8/28/14 05:59,20555.66
8/28/14 06:59,27128.86
8/28/14 07:59,31207.58
8/28/14 08:59,34438.42
8/28/14 09:59,38270.64
8/28/14 10:59,41663.38
8/28/14 11:59,40990.77
8/28/14 12:59,33737.74
8/28/14 13:59,27498.05
8/28/14 14:59,25315.96
8/28/14 15:59,25157.61
8/28/14 16:59,28421.52
8/28/14 17:59,32605.57
8/28/14 18:59,37299.69
8/28/14 19:59,38248.83
8/28/14 20:59,33707.3
8/28/14 21:59,25661.85
8/28/14 22:59,21177.88
8/28/14 23:59,18284.95
8/29/14 00:59,16153.44
8/29/14 01:59,15296.41
8/29/14 02:59,12854.17
8/29/14 03:59,15703.89
8/29/14 04:59,17047.83
8/29/14 05:59,18187.1
8/29/14 06:59,18506.38
8/29/14 07:59,23692.54
8/29/14 08:59,31234.06
8/29/14 09:59,37533.57
8/29/14 10:59,44137.37
8/29/14 11:59,46274.39
8/29/14 12:59,38621.66
8/29/14 13:59,28490.45
8/29/14 14:59,24236.22
8/29/14 15:59,23395.75
8/29/14 16:59,25642.63
8/29/14 17:59,28714.39
8/29/14 18:59,32910.79
8/29/14 19:59,35361.73
8/29/14 20:59,33178.48
8/29/14 21:59,26836.28
8/29/14 22:59,23298.01
8/29/14 23:59,20031.69
8/30/14 00:59,17385.59
8/30/14 01:59,16310.92
8/30/14 02:59,16208.12
8/30/14 03:59,15324.26
8/30/14 04:59,15156.88
8/30/14 05:59,18168.49
8/30/14 06:59,21269.07
8/30/14 07:59,25812.57
8/30/14 08:59,29364.11
8/30/14 09:59,29965.39
8/30/14 10:59,39253.42
8/30/14 11:59,42818.26
8/30/14 12:59,39030.16
8/30/14 13:59,31972.9
8/30/14 14:59,29641.4
8/30/14 15:59,28491.84
8/30/14 16:59,29030.2
8/30/14 17:59,31656.52
8/30/14 18:59,35879.44
8/30/14 19:59,39743.56
8/30/14 20:59,35138.48
8/30/14 21:59,28103.9
8/30/14 22:59,25721.96
8/30/14 23:59,22283.93
8/31/14 00:59,19912.96
8/31/14 01:59,18678.55
8/31/14 02:59,18586.59
8/31/14 03:59,17878.39
8/31/14 04:59,18046.06
8/31/14 05:59,17383.21
8/31/14 06:59,20190.01
8/31/14 07:59,26922.91
8/31/14 08:59,30487.13
8/31/14 09:59,34888.42
8/31/14 10:59,37456.89
8/31/14 11:59,40814.31
8/31/14 12:59,37457.47
8/31/14 13:59,30374.85
8/31/14 14:59,27313.02
8/31/14 15:59,29015.11
8/31/14 16:59,31207.09
8/31/14 17:59,34138.91
8/31/14 18:59,37637.81
8/31/14 19:59,40946.24
8/31/14 20:59,34202.94
8/31/14 21:59,26586.34
8/31/14 22:59,23745.92
8/31/14 23:59,14192.73
9/1/14 00:59,13760.03
9/1/14 01:59,12518.42
9/1/14 02:59,11814.27
9/1/14 03:59,11759.23
9/1/14 04:59,11930.72
9/1/14 05:59,16991.68
9/1/14 06:59,19345.88
9/1/14 07:59,26269.46
9/1/14 08:59,31925.54
9/1/14 09:59,37173.9
9/1/14 10:59,42261.78
9/1/14 11:59,42699.45
9/1/14 12:59,36092.18
9/1/14 13:59,30225.04
9/1/14 14:59,26583.95
9/1/14 15:59,25826.75
9/1/14 16:59,28243.32
9/1/14 17:59,31344.59
9/1/14 18:59,35936.64
9/1/14 19:59,39511.61
9/1/14 20:59,32216.92
9/1/14 21:59,26610.09
9/1/14 22:59,23110.23
9/1/14 23:59,20707.31
9/2/14 00:59,18336.82
9/2/14 01:59,16020.25
9/2/14 02:59,15180.2
9/2/14 03:59,15364.44
9/2/14 04:59,16550.4
9/2/14 05:59,18908.03
9/2/14 06:59,24072.66
9/2/14 07:59,31769.03
9/2/14 08:59,35088.94
9/2/14 09:59,39364.23
9/2/14 10:59,43159.71
9/2/14 11:59,42906.96
9/2/14 12:59,36951.78
9/2/14 13:59,30241.24
9/2/14 14:59,26680.38
9/2/14 15:59,25603.35
9/2/14 16:59,27753.24
9/2/14 17:59,29763.8
9/2/14 18:59,34685.85
9/2/14 19:59,38294.09
9/2/14 20:59,31616.97
9/2/14 21:59,25994.53
9/2/14 22:59,23118.39
9/2/14 23:59,19643.66
9/3/14 00:59,15999.05
9/3/14 01:59,14416.17
9/3/14 02:59,13955.33
9/3/14 03:59,14578.19
9/3/14 04:59,16325.12
9/3/14 05:59,18322.76
9/3/14 06:59,22864.49
9/3/14 07:59,29609.26
9/3/14 08:59,34188.29
9/3/14 09:59,39480.43
9/3/14 10:59,43407.75
9/3/14 11:59,44207.12
9/3/14 12:59,38511.03
9/3/14 13:59,32882.07
9/3/14 14:59,30052.26
9/3/14 15:59,30491.76
9/3/14 16:59,32155.41
9/3/14 17:59,33287.98
9/3/14 18:59,37197.12
9/3/14 19:59,40391.53
9/3/14 20:59,33062.38
9/3/14 21:59,26619.4
9/3/14 22:59,24305.66
9/3/14 23:59,19901.41
9/4/14 00:59,17101.51
9/4/14 01:59,15645.76
9/4/14 02:59,15271.48
9/4/14 03:59,15192.1
9/4/14 04:59,14938.63
9/4/14 05:59,17561.69
9/4/14 06:59,22115.72
9/4/14 07:59,29117.77
9/4/14 08:59,34921.49
9/4/14 09:59,39108.09
9/4/14 10:59,42878.26
9/4/14 11:59,43022.06
9/4/14 12:59,36162.34
9/4/14 13:59,30748.57
9/4/14 14:59,28161.55
9/4/14 15:59,27403.44
9/4/14 16:59,28919.83
9/4/14 17:59,31621.75
9/4/14 18:59,36591.63
9/4/14 19:59,38955.6
9/4/14 20:59,31843.11
9/4/14 21:59,26119.69
9/4/14 22:59,23156.13
9/4/14 23:59,19816.41
9/5/14 00:59,16961.17
9/5/14 01:59,16302.1
9/5/14 02:59,14717.43
9/5/14 03:59,13247
9/5/14 04:59,11931.16
9/5/14 05:59,15016.94
9/5/14 06:59,18215.45
9/5/14 07:59,23992.62
9/5/14 08:59,30476.57
9/5/14 09:59,37922.37
9/5/14 10:59,41156.02
9/5/14 11:59,45095.94
9/5/14 12:59,37249.59
9/5/14 13:59,28072.17
9/5/14 14:59,25007.22
9/5/14 15:59,26197.66
9/5/14 16:59,27709.6
9/5/14 17:59,29416.18
9/5/14 18:59,32462
9/5/14 19:59,35170.96
9/5/14 20:59,29344.28
9/5/14 21:59,23272.69
9/5/14 22:59,21842.66
9/5/14 23:59,20970.18
9/6/14 00:59,18938.98
9/6/14 01:59,18115.56
9/6/14 02:59,16767.7
9/6/14 03:59,15896.28
9/6/14 04:59,15341.7
9/6/14 05:59,16276.34
9/6/14 06:59,17094.65
9/6/14 07:59,25253.54
9/6/14 08:59,29843.83
9/6/14 09:59,34642.63
9/6/14 10:59,40581.73
9/6/14 11:59,38684.74
9/6/14 12:59,32929.59
9/6/14 13:59,28873.4
9/6/14 14:59,26109.01
9/6/14 15:59,27184.73
9/6/14 16:59,30750.17
9/6/14 17:59,35800.75
9/6/14 18:59,41020.67
9/6/14 19:59,42418.37
9/6/14 20:59,33500.49
9/6/14 21:59,26207.24
9/6/14 22:59,23080.46
9/6/14 23:59,20889.87
9/7/14 00:59,20016.34
9/7/14 01:59,20458.74
9/7/14 02:59,18951.15
9/7/14 03:59,17730.12
9/7/14 04:59,17648.14
9/7/14 05:59,18861.09
9/7/14 06:59,24898.06
9/7/14 07:59,29374.76
9/7/14 08:59,32185.91
9/7/14 09:59,37082.46
9/7/14 10:59,41733.32
9/7/14 11:59,41289.07
9/7/14 12:59,34077.46
9/7/14 13:59,28771.17
9/7/14 14:59,26549.03
9/7/14 15:59,27406.03
9/7/14 16:59,32257.64
9/7/14 17:59,36572.21
9/7/14 18:59,41420.54
9/7/14 19:59,41450.5
9/7/14 20:59,31542.3
9/7/14 21:59,24308.59
9/7/14 22:59,22735.86
9/7/14 23:59,20971.96
9/8/14 00:59,19903.24
9/8/14 01:59,19907.36
9/8/14 02:59,19481.34
9/8/14 03:59,19383.36
9/8/14 04:59,20061.27
9/8/14 05:59,21071.39
9/8/14 06:59,25193.84
9/8/14 07:59,29040.94
9/8/14 08:59,30016.21
9/8/14 09:59,34057.16
9/8/14 10:59,40796.98
9/8/14 11:59,39197.39
9/8/14 12:59,28870.51
9/8/14 13:59,25945.15
9/8/14 14:59,27447.66
9/8/14 15:59,29177.64
9/8/14 16:59,30781.94
9/8/14 17:59,35209.48
9/8/14 18:59,42809.41
9/8/14 19:59,43644.3
9/8/14 20:59,33299.22
9/8/14 21:59,26488.4
9/8/14 22:59,23706.27
9/8/14 23:59,20483.15
9/9/14 00:59,18631.46
9/9/14 01:59,18447.48
9/9/14 02:59,19747.18
9/9/14 03:59,21791.28
9/9/14 04:59,23136.36
9/9/14 05:59,24742.77
9/9/14 06:59,29309.79
9/9/14 07:59,32714.96
9/9/14 08:59,34385.33
9/9/14 09:59,38122.81
9/9/14 10:59,42266.99
9/9/14 11:59,41570.65
9/9/14 12:59,33768.19
9/9/14 13:59,28548.59
9/9/14 14:59,27671.38
9/9/14 15:59,29536.56
9/9/14 16:59,33190.62
9/9/14 17:59,38336.08
9/9/14 18:59,43313.69
9/9/14 19:59,44141.75
9/9/14 20:59,33382.34
9/9/14 21:59,26863.1
9/9/14 22:59,24193.22
9/9/14 23:59,22088.27
9/10/14 00:59,20347.84
9/10/14 01:59,19189.65
9/10/14 02:59,20078.46
9/10/14 03:59,21681.93
9/10/14 04:59,22365.9
9/10/14 05:59,23666.18
9/10/14 06:59,30065.71
9/10/14 07:59,35536.65
9/10/14 08:59,36260.17
9/10/14 09:59,38963.53
9/10/14 10:59,44347.55
9/10/14 11:59,42461.77
9/10/14 12:59,34297.22
9/10/14 13:59,27767.96
9/10/14 14:59,26779.52
9/10/14 15:59,28431.29
9/10/14 16:59,31831.63
9/10/14 17:59,37495.69
9/10/14 18:59,43969.91
9/10/14 19:59,45825.53
9/10/14 20:59,32402.21
9/10/14 21:59,25400.09
9/10/14 22:59,23722.02
9/10/14 23:59,21692.47
9/11/14 00:59,19407.27
9/11/14 01:59,19151.88
9/11/14 02:59,19725.92
9/11/14 03:59,22886.5
9/11/14 04:59,23218.88
9/11/14 05:59,24184.92
9/11/14 06:59,28708.59
9/11/14 07:59,33233.44
9/11/14 08:59,34790.55
9/11/14 09:59,39370.35
9/11/14 10:59,43554.26
9/11/14 11:59,43057.79
9/11/14 12:59,34865.59
9/11/14 13:59,30622.14
9/11/14 14:59,29687.37
9/11/14 15:59,30867.19
